,open,close,high,low,volume,money
2015-12-28,3847.53,3727.63,3853.39,3727.63,15398844000.0,210026020459.0
2015-12-29,3723.05,3761.88,3762.05,3710.48,10188555500.0,140405054699.0
2015-12-30,3762.91,3765.18,3765.66,3726.28,10562995500.0,155744099319.0
2015-12-31,3760.9,3731.01,3772.62,3727.32,10187355600.0,145043696235.0
2016-01-04,3725.86,3469.07,3726.24,3468.95,11537067400.0,145968206095.0
2016-01-05,3382.18,3478.78,3518.22,3377.28,16211698400.0,196017085879.0
2016-01-06,3482.41,3539.81,3543.74,3468.47,14596614400.0,160947198402.0
2016-01-07,3481.15,3294.38,3481.15,3284.74,4410264100.0,47130795628.0
2016-01-08,3371.87,3361.56,3418.85,3237.93,18595945100.0,203498868289.0
2016-01-11,3303.13,3192.45,3342.48,3192.45,17463838700.0,184464050180.0
2016-01-12,3214.82,3215.71,3242.25,3174.55,12822579600.0,142048909710.0
2016-01-13,3240.48,3155.88,3257.3,3155.88,12066649400.0,130886082444.0
2016-01-14,3076.64,3221.57,3226.66,3072.04,13453767100.0,144771580596.0
2016-01-15,3200.89,3118.73,3216.8,3101.05,12460177900.0,131882737252.0
2016-01-18,3068.23,3130.73,3165.62,3066.73,10112838600.0,109458287764.0
2016-01-19,3132.7,3223.13,3227.91,3119.22,12765389300.0,142907686296.0
2016-01-20,3204.22,3174.38,3225.95,3154.43,13065050400.0,143313337192.0
2016-01-21,3136.38,3081.35,3202.54,3081.35,11118973300.0,121856195433.0
2016-01-22,3114.89,3113.46,3132.17,3053.96,8995108700.0,96885673842.0
2016-01-25,3129.03,3128.89,3149.33,3105.1,8154006100.0,85777891364.0
2016-01-26,3099.6,2940.51,3106.53,2934.65,12693392100.0,127250652518.0
2016-01-27,2953.18,2930.35,2963.54,2839.29,13222936600.0,126997670778.0
2016-01-28,2909.33,2853.76,2941.89,2841.84,9922275600.0,95663874927.0
2016-01-29,2855.6,2946.09,2965.31,2854.37,11330425900.0,109462356680.0
2016-02-01,2939.04,2901.05,2944.52,2869.56,8679534200.0,82931453498.0
2016-02-02,2901.53,2961.33,2972.43,2901.51,8860196300.0,88740230428.0
2016-02-03,2931.29,2948.64,2954.71,2909.9,7738900000.0,74817092259.0
2016-02-04,2960.33,2984.76,2999.21,2960.21,9177972400.0,91550346872.0
2016-02-05,2982.06,2963.79,2988.36,2962.85,7685080800.0,77443222334.0
2016-02-15,2888.43,2946.71,2961.49,2886.02,7291943400.0,71285049141.0
2016-02-16,2962.19,3037.04,3042.09,2962.19,11257964300.0,112300492317.0
2016-02-17,3034.09,3063.32,3065.78,3027.05,12829160700.0,122279340234.0
2016-02-18,3079.53,3053.7,3093.51,3049.84,12440146400.0,122618612161.0
2016-02-19,3047.94,3051.59,3065.97,3032.63,8733801200.0,90849341804.0
2016-02-22,3083.93,3118.87,3128.21,3071.33,14094696800.0,141684080627.0
2016-02-23,3117.2,3089.36,3119.22,3061.43,11256739100.0,117476469063.0
2016-02-24,3077.61,3109.55,3109.55,3055.25,11178265000.0,112918607549.0
2016-02-25,3104.41,2918.75,3104.44,2905.46,15782975200.0,153493008194.0
2016-02-26,2942.1,2948.03,2964.39,2902.95,10694972900.0,102531571946.0
2016-02-29,2939.58,2877.47,2939.87,2821.21,12934102000.0,118440829598.0
2016-03-01,2881.34,2930.69,2950.44,2863.32,11604591800.0,110491037808.0
2016-03-02,2933.92,3051.33,3054.72,2933.12,17597234700.0,164025161471.0
2016-03-03,3050.39,3058.42,3078.44,3040.25,17310574400.0,165509087742.0
2016-03-04,3047.54,3093.89,3101.66,3032.42,21917253400.0,205520475543.0
2016-03-07,3109.0,3104.84,3130.9,3083.58,13246203700.0,127790344488.0
2016-03-08,3100.15,3107.67,3109.25,3001.83,13623574200.0,128758488144.0
2016-03-09,3045.92,3071.91,3072.92,3020.13,11146624500.0,106298652785.0
2016-03-10,3056.21,3013.15,3074.16,3012.69,7607219700.0,78180468559.0
2016-03-11,2990.21,3018.28,3026.44,2982.17,7333356400.0,74367296548.0
2016-03-14,3039.57,3065.69,3106.8,3034.0,11710865500.0,123539094703.0
2016-03-15,3061.34,3074.78,3077.08,3028.58,9831194100.0,101302845698.0
2016-03-16,3068.87,3090.03,3100.35,3064.52,12473644800.0,126128854001.0
2016-03-17,3096.81,3124.2,3147.84,3077.57,12166177700.0,136603715775.0
2016-03-18,3136.22,3171.96,3197.67,3130.1,19730256400.0,210017810346.0
2016-03-21,3203.29,3249.44,3267.78,3198.36,23326946400.0,256836636273.0
2016-03-22,3231.61,3225.79,3249.68,3218.73,16102089700.0,194211982989.0
2016-03-23,3217.73,3236.09,3242.25,3202.98,12567928600.0,155567074583.0
2016-03-24,3211.5,3181.85,3221.91,3181.81,13313112200.0,162436036415.0
2016-03-25,3176.81,3197.82,3204.44,3174.32,9739533000.0,115195604431.0
2016-03-28,3206.95,3169.73,3229.62,3161.88,10344193300.0,123844044128.0
2016-03-29,3171.31,3135.41,3178.07,3122.76,9729474700.0,113844280553.0
2016-03-30,3161.29,3216.28,3216.68,3161.29,11780251200.0,140721774451.0
2016-03-31,3229.2,3218.09,3241.93,3208.66,12155207400.0,147267617416.0
2016-04-01,3213.67,3221.89,3222.61,3165.86,11812213900.0,127050098456.0
2016-04-05,3211.3,3264.49,3271.93,3205.21,14604777200.0,159296543667.0
2016-04-06,3250.52,3257.53,3267.64,3236.2,12019630500.0,137206268587.0
2016-04-07,3266.29,3209.29,3270.82,3208.64,11240946700.0,128273067720.0
2016-04-08,3189.85,3185.73,3197.77,3163.3,10100562500.0,113920716519.0
2016-04-11,3213.51,3230.1,3251.57,3213.51,12521270900.0,142759491340.0
2016-04-12,3227.37,3218.45,3232.26,3198.9,9286943700.0,99086557951.0
2016-04-13,3237.86,3261.38,3296.52,3237.86,19561386600.0,200159601290.0
2016-04-14,3277.1,3275.83,3286.07,3252.05,11315732700.0,117989443450.0
2016-04-15,3279.86,3272.21,3282.98,3261.73,9980752900.0,107963982334.0
2016-04-18,3252.67,3228.45,3252.67,3221.66,9709006900.0,103956150095.0
2016-04-19,3243.97,3238.3,3250.73,3221.58,8087144000.0,90976236261.0
2016-04-20,3244.14,3181.03,3248.42,3107.37,16220785800.0,172324694469.0
2016-04-21,3160.8,3160.6,3198.56,3150.94,10475265100.0,110324379038.0
2016-04-22,3142.56,3174.9,3175.38,3137.99,7707849200.0,82442921903.0
2016-04-25,3164.74,3162.03,3172.27,3137.11,6751935100.0,74734848036.0
2016-04-26,3159.77,3179.16,3181.1,3150.4,5902073400.0,68871554173.0
2016-04-27,3181.93,3165.92,3188.83,3162.69,6000414700.0,70620405995.0
2016-04-28,3169.33,3160.58,3174.77,3135.64,6987066000.0,78876767222.0
2016-04-29,3153.54,3156.75,3171.29,3149.4,5802977600.0,70807704222.0
2016-05-03,3159.82,3213.54,3218.49,3151.4,9816483500.0,115733867591.0
2016-05-04,3203.47,3209.46,3222.88,3198.29,9086240800.0,97797134813.0
2016-05-05,3204.17,3213.92,3217.28,3196.57,7473368100.0,83946496908.0
2016-05-06,3213.14,3130.35,3216.89,3130.15,10868024000.0,119265216104.0
2016-05-09,3115.43,3065.62,3115.43,3055.01,9923047700.0,100409213488.0
2016-05-10,3055.21,3069.11,3084.72,3055.18,6884993500.0,70650764147.0
2016-05-11,3080.64,3082.81,3102.88,3063.09,8179425800.0,87323408342.0
2016-05-12,3059.38,3090.14,3095.35,3035.02,7876572600.0,81418792606.0
2016-05-13,3081.68,3074.94,3103.1,3064.69,6262975500.0,65850995649.0
2016-05-16,3064.53,3095.31,3095.56,3053.66,5946185600.0,64405200020.0
2016-05-17,3095.52,3086.02,3105.2,3073.46,6527812500.0,75389385458.0
2016-05-18,3071.53,3068.04,3072.61,3039.46,8271536900.0,88458847115.0
2016-05-19,3060.34,3062.5,3086.98,3058.14,6044416600.0,68679060392.0
2016-05-20,3047.78,3078.22,3078.53,3041.52,5608084200.0,65124251092.0
2016-05-23,3078.51,3087.22,3098.48,3076.5,5969721600.0,70337514484.0
2016-05-24,3083.24,3063.56,3083.26,3052.59,5873438500.0,61106015446.0
2016-05-25,3079.75,3059.23,3089.1,3054.87,5665280300.0,63316562530.0
2016-05-26,3056.6,3064.21,3072.52,3027.44,6039298100.0,65985183919.0
2016-05-27,3059.73,3062.5,3073.76,3052.18,6046875000.0,59371777079.0
2016-05-30,3056.31,3066.71,3075.26,3037.66,6309857900.0,63496565009.0
2016-05-31,3068.6,3169.56,3170.93,3068.6,13886311100.0,151398175957.0
2016-06-01,3172.96,3160.55,3181.79,3159.82,11314848200.0,131700821152.0
2016-06-02,3158.03,3167.1,3168.82,3151.07,8600342700.0,97093625345.0
2016-06-03,3172.95,3189.33,3201.75,3162.09,10149178300.0,136332027087.0
2016-06-06,3192.78,3178.79,3197.22,3168.55,7669375100.0,101176231366.0
2016-06-07,3182.44,3177.05,3186.62,3168.18,6892831400.0,88711618425.0
2016-06-08,3171.81,3163.99,3174.97,3148.35,7629177500.0,97682790861.0
2016-06-13,3134.05,3066.34,3145.61,3065.77,9297594700.0,114091320004.0
2016-06-14,3058.44,3075.98,3078.75,3055.66,6627945700.0,78622305350.0
2016-06-15,3043.96,3116.37,3128.67,3042.23,8739325700.0,106170177872.0
2016-06-16,3104.36,3094.67,3112.48,3089.48,8297470300.0,93496238871.0
2016-06-17,3096.09,3110.36,3131.05,3096.09,8540298500.0,97953389320.0
2016-06-20,3114.91,3112.67,3118.73,3089.71,6358714100.0,74647802462.0
2016-06-21,3124.9,3106.32,3155.49,3097.94,8796534500.0,107233643632.0
2016-06-22,3100.45,3133.96,3134.06,3096.99,6648711300.0,81348715848.0
2016-06-23,3129.72,3117.32,3129.72,3102.48,6775173800.0,81732552159.0
2016-06-24,3110.65,3077.16,3130.54,3033.97,10479220800.0,118967441702.0
2016-06-27,3065.13,3120.54,3120.64,3064.97,8326725900.0,104066083791.0
2016-06-28,3107.4,3136.4,3139.43,3099.7,9202463700.0,117197791504.0
2016-06-29,3142.48,3151.39,3158.08,3139.13,10372366800.0,117958861189.0
2016-06-30,3152.83,3153.92,3163.72,3148.2,7969261700.0,100627912925.0
2016-07-01,3156.93,3154.2,3170.26,3148.29,7174628300.0,91215027688.0
2016-07-04,3136.39,3204.7,3210.6,3134.02,13331052900.0,149894780037.0
2016-07-05,3199.16,3207.38,3216.7,3198.0,13022689500.0,143899100428.0
2016-07-06,3197.62,3216.8,3217.52,3183.45,12489745800.0,147232471496.0
2016-07-07,3206.55,3209.95,3220.54,3190.12,11859520200.0,140488833675.0
2016-07-08,3199.75,3192.28,3204.93,3183.96,8973485500.0,111063465417.0
2016-07-11,3199.04,3203.33,3235.96,3197.63,13852951100.0,155288151673.0
2016-07-12,3201.91,3273.18,3273.47,3200.3,17253421700.0,190853738897.0
2016-07-13,3274.02,3282.87,3300.99,3271.78,17519609000.0,196592300322.0
2016-07-14,3277.48,3276.76,3281.95,3259.07,10752579800.0,128090420917.0
2016-07-15,3278.84,3276.28,3285.03,3265.29,10266502600.0,125179812929.0
2016-07-18,3269.71,3262.02,3281.64,3251.77,11031251800.0,129785706199.0
2016-07-19,3260.43,3248.23,3264.73,3226.2,8888686100.0,107108911172.0
2016-07-20,3246.86,3237.61,3254.51,3232.26,7270125500.0,91367448994.0
2016-07-21,3238.34,3252.52,3271.37,3238.3,8600482500.0,107464072513.0
2016-07-22,3251.24,3225.16,3253.77,3220.89,8602912800.0,107416887320.0
2016-07-25,3220.17,3230.89,3243.79,3218.14,7020318500.0,92015844035.0
2016-07-26,3228.23,3269.59,3269.75,3228.01,8105108900.0,103745762758.0
2016-07-27,3270.08,3218.24,3276.51,3157.41,16018866500.0,186928366498.0
2016-07-28,3204.46,3221.14,3235.78,3195.27,11277996400.0,137295892753.0
2016-07-29,3217.19,3203.93,3225.42,3198.68,8804483700.0,103787029748.0
2016-08-01,3196.43,3176.81,3199.98,3156.75,8700349700.0,98818634361.0
2016-08-02,3173.76,3189.05,3189.05,3165.54,6216763900.0,70640763842.0
2016-08-03,3179.68,3193.51,3197.16,3173.54,7286410200.0,79754323301.0
2016-08-04,3190.55,3201.29,3201.55,3170.42,7350437300.0,86919591121.0
2016-08-05,3201.35,3205.11,3224.87,3192.86,7719636600.0,94429542391.0
2016-08-08,3199.57,3234.18,3234.48,3187.25,8667605100.0,102638114597.0
2016-08-09,3232.6,3256.98,3257.33,3229.17,9106525900.0,105924052436.0
2016-08-10,3255.18,3243.34,3261.86,3242.75,9043037200.0,106157448028.0
2016-08-11,3239.56,3233.36,3274.03,3232.61,10104121300.0,116996159046.0
2016-08-12,3231.81,3294.23,3294.23,3231.14,11625404400.0,129354686387.0
2016-08-15,3303.47,3393.42,3417.91,3302.38,22054342100.0,258897463910.0
2016-08-16,3403.38,3378.25,3418.69,3372.02,19638974000.0,226785231085.0
2016-08-17,3377.77,3373.05,3394.39,3356.92,13884768800.0,167917530856.0
2016-08-18,3369.95,3364.49,3394.79,3349.69,14238016900.0,172256533000.0
2016-08-19,3358.55,3365.02,3374.05,3341.19,11996150800.0,135382706293.0
2016-08-22,3364.68,3336.79,3372.83,3335.47,10795100800.0,128201783812.0
2016-08-23,3332.62,3341.83,3359.65,3324.96,9292451600.0,108503692377.0
2016-08-24,3341.93,3329.86,3348.13,3323.73,8119142900.0,94012832200.0
2016-08-25,3314.08,3308.97,3315.08,3279.81,10058915300.0,112578140010.0
2016-08-26,3312.5,3307.09,3328.95,3301.74,8153069100.0,93213205560.0
2016-08-29,3306.57,3307.78,3315.08,3297.07,7703633300.0,88011642022.0
2016-08-30,3310.32,3311.99,3325.12,3304.6,7572598700.0,89513016667.0
2016-08-31,3310.57,3327.79,3333.97,3304.66,7957080500.0,99215044445.0
2016-09-01,3326.74,3301.58,3329.35,3301.21,8494721900.0,100911462823.0
2016-09-02,3298.72,3314.11,3320.43,3295.76,8279180300.0,99396378584.0
2016-09-05,3321.01,3319.68,3338.42,3314.63,7829247700.0,87531089645.0
2016-09-06,3322.02,3342.63,3347.95,3300.13,9828399800.0,118366533426.0
2016-09-07,3344.07,3340.82,3357.36,3337.75,10294010600.0,115119908617.0
2016-09-08,3338.01,3339.56,3343.39,3328.23,7191615800.0,83742346850.0
2016-09-09,3339.37,3318.04,3344.95,3318.04,8265703600.0,95471188732.0
2016-09-12,3271.87,3262.6,3276.72,3234.57,12291768200.0,134456630927.0
2016-09-13,3265.34,3260.33,3269.22,3246.39,6718028800.0,76862644231.0
2016-09-14,3245.74,3238.73,3254.99,3231.34,7043269700.0,79780746436.0
2016-09-19,3242.74,3263.12,3264.9,3242.74,5883108200.0,67678031642.0
2016-09-20,3264.66,3257.4,3265.04,3252.39,5278420600.0,61626150818.0
2016-09-21,3257.71,3266.64,3270.9,3254.32,5914297900.0,68957744044.0
2016-09-22,3281.47,3291.12,3303.2,3277.98,7575354200.0,89991761655.0
2016-09-23,3292.28,3275.67,3293.92,3275.03,5799398600.0,68046257250.0
2016-09-26,3267.69,3220.28,3267.69,3220.28,7045218600.0,78700835132.0
2016-09-27,3214.87,3240.75,3240.78,3214.44,5846055000.0,66651130361.0
2016-09-28,3243.65,3230.89,3243.65,3228.0,4472749800.0,51996404752.0
2016-09-29,3234.86,3244.39,3257.77,3234.8,5545255600.0,62220302312.0
2016-09-30,3240.18,3253.28,3260.94,3239.04,4497802200.0,52655734553.0
2016-10-10,3265.36,3293.87,3294.64,3258.96,8051926000.0,89607989896.0
2016-10-11,3296.87,3306.56,3308.0,3292.88,8771316300.0,88213421183.0
2016-10-12,3299.14,3300.01,3302.56,3289.75,6866978100.0,72386912616.0
2016-10-13,3299.16,3302.65,3307.41,3292.4,8122419800.0,79923748596.0
2016-10-14,3298.73,3305.85,3306.69,3285.73,8231627100.0,81485597806.0
2016-10-17,3305.96,3277.88,3309.01,3271.54,8611350900.0,88199418936.0
2016-10-18,3272.68,3321.33,3321.33,3272.68,10286071400.0,104625044142.0
2016-10-19,3323.3,3316.24,3332.52,3309.83,10116772500.0,96354442199.0
2016-10-20,3317.18,3318.6,3324.9,3312.17,7923887100.0,82481095277.0
2016-10-21,3315.72,3327.74,3341.56,3309.18,10978517600.0,107114926126.0
2016-10-24,3332.51,3367.58,3382.83,3330.97,15301434500.0,150063007899.0
2016-10-25,3367.48,3367.45,3373.91,3356.59,11119169300.0,110576512916.0
2016-10-26,3365.2,3354.8,3367.83,3349.57,9802478600.0,104719318220.0
2016-10-27,3351.46,3345.7,3352.35,3335.13,7762985100.0,85241012414.0
2016-10-28,3347.14,3340.13,3370.75,3337.29,9313330900.0,104797971448.0
2016-10-31,3332.41,3336.28,3340.47,3317.33,7135286300.0,80701820968.0
2016-11-01,3338.71,3359.05,3359.39,3334.46,7493819900.0,84717683750.0
2016-11-02,3350.71,3333.35,3356.4,3331.38,9119710400.0,100348995733.0
2016-11-03,3326.9,3365.09,3379.99,3324.84,12622350400.0,137386468361.0
2016-11-04,3362.21,3354.17,3377.64,3348.43,10406965500.0,110813764577.0
2016-11-07,3353.44,3356.59,3362.74,3342.31,9987798800.0,94370876771.0
2016-11-08,3367.7,3371.12,3383.92,3361.13,10314828200.0,105138256061.0
2016-11-09,3370.6,3353.05,3373.1,3322.08,13911005900.0,145186921690.0
2016-11-10,3374.91,3390.61,3403.02,3374.91,13470553500.0,133277399553.0
2016-11-11,3387.95,3417.22,3422.67,3382.89,19878149600.0,190647270040.0
2016-11-14,3409.22,3430.25,3452.62,3408.14,21324710500.0,208353308629.0
2016-11-15,3428.87,3429.87,3434.92,3415.99,13456632000.0,135206770523.0
2016-11-16,3432.43,3429.59,3435.64,3419.24,12980851100.0,128944599173.0
2016-11-17,3423.47,3436.53,3437.67,3412.88,12156173100.0,121576882948.0
2016-11-18,3437.49,3417.46,3443.12,3413.27,11595120500.0,117345607612.0
2016-11-21,3412.65,3441.11,3463.14,3412.08,14643452900.0,147542589349.0
2016-11-22,3443.22,3468.36,3469.22,3443.22,16852344600.0,167250665827.0
2016-11-23,3473.89,3474.73,3492.96,3465.76,16238850400.0,171247116196.0
2016-11-24,3468.81,3488.74,3508.16,3467.01,14574630100.0,165071453531.0
2016-11-25,3490.04,3521.3,3521.3,3463.95,15362150600.0,166832181108.0
2016-11-28,3538.68,3535.08,3553.36,3528.32,20737548300.0,219859766828.0
2016-11-29,3525.9,3564.04,3583.72,3521.38,23691835600.0,248322816339.0
2016-11-30,3557.64,3538.0,3567.07,3527.02,17856017800.0,190681227631.0
2016-12-01,3543.96,3565.04,3575.97,3543.24,18017076100.0,199637742998.0
2016-12-02,3559.77,3528.95,3562.55,3516.79,19635548000.0,203742147476.0
2016-12-05,3473.69,3469.41,3496.88,3457.34,18085235500.0,190175061733.0
2016-12-06,3466.24,3459.15,3477.59,3456.81,11552909000.0,125727753193.0
2016-12-07,3458.37,3475.75,3475.75,3445.76,11434510300.0,115282194223.0
2016-12-08,3481.81,3470.14,3484.34,3466.51,11738392200.0,119188508676.0
2016-12-09,3464.87,3493.7,3507.93,3461.76,15030330800.0,152674867707.0
2016-12-12,3489.27,3409.18,3495.8,3400.79,18746775100.0,199163540831.0
2016-12-13,3394.21,3405.04,3416.21,3370.6,12110509700.0,124454188749.0
2016-12-14,3399.41,3378.95,3412.28,3378.27,12400774400.0,126182669414.0
2016-12-15,3363.86,3340.43,3378.04,3327.14,11496066000.0,121507811540.0
2016-12-16,3335.36,3346.03,3356.29,3330.49,9077542200.0,98112206845.0
2016-12-19,3342.34,3328.98,3344.86,3325.0,8164067800.0,86095693838.0
2016-12-20,3328.3,3309.06,3329.1,3289.27,8756959200.0,88527345889.0
2016-12-21,3313.75,3338.54,3342.48,3313.75,10825499500.0,106205485213.0
2016-12-22,3335.12,3335.67,3340.36,3322.72,9227724900.0,92564877570.0
2016-12-23,3333.4,3307.6,3334.89,3300.88,9744471300.0,99575473231.0
2016-12-26,3293.22,3322.4,3322.42,3267.05,8979398200.0,95493219936.0
2016-12-27,3319.21,3316.39,3330.23,3315.83,7548635900.0,79617133030.0
2016-12-28,3315.75,3301.89,3320.55,3293.17,6900043700.0,71759839566.0
2016-12-29,3297.04,3297.76,3312.11,3288.1,7008792300.0,75972960431.0
2016-12-30,3302.6,3310.08,3313.55,3295.75,7174411600.0,76921368838.0
2017-01-03,3313.95,3342.23,3345.26,3313.95,8656789600.0,87612765768.0
2017-01-04,3340.56,3368.31,3369.57,3338.15,9005082700.0,98014355468.0
2017-01-05,3368.34,3367.79,3373.41,3361.46,8833635700.0,91189339582.0
2017-01-06,3366.85,3347.67,3368.87,3346.89,8745911400.0,91072256748.0
2017-01-09,3345.75,3363.9,3366.22,3344.35,8370794200.0,87916115243.0
2017-01-10,3361.64,3358.27,3370.51,3354.09,8381916000.0,82533965080.0
2017-01-11,3355.8,3334.5,3366.63,3334.3,9107143800.0,86750457122.0
2017-01-12,3332.69,3317.62,3343.13,3315.96,8123913500.0,75031886874.0
2017-01-13,3317.96,3319.91,3338.17,3309.37,8418058900.0,84556101403.0
2017-01-16,3314.15,3319.45,3322.78,3264.21,15777913500.0,153262520121.0
2017-01-17,3305.6,3326.36,3327.38,3292.2,6945332800.0,74754505696.0
2017-01-18,3323.34,3339.37,3350.96,3320.41,7062322700.0,75680677264.0
2017-01-19,3330.95,3329.29,3346.5,3324.68,6615980800.0,63869709163.0
2017-01-20,3326.98,3354.89,3358.41,3326.37,6530046200.0,70831324310.0
2017-01-23,3359.05,3364.08,3378.74,3355.85,7555749800.0,76492660154.0
2017-01-24,3363.14,3364.45,3371.32,3355.9,6619422600.0,66049651289.0
2017-01-25,3361.66,3375.9,3376.44,3357.22,5837693100.0,62483395802.0
2017-01-26,3378.26,3387.96,3395.88,3378.26,6531664700.0,66488818305.0
2017-02-03,3390.93,3364.49,3392.48,3362.57,5518886100.0,57113853255.0
2017-02-06,3368.11,3373.21,3381.33,3358.75,6852136000.0,73408134768.0
2017-02-07,3371.77,3365.68,3376.71,3354.63,6375446200.0,69758178999.0
2017-02-08,3361.78,3383.29,3383.69,3347.43,7540287900.0,82869735773.0
2017-02-09,3381.9,3396.29,3406.59,3379.79,9755851500.0,102134228699.0
2017-02-10,3398.32,3413.49,3422.33,3398.03,12376872000.0,121908580284.0
2017-02-13,3416.92,3436.28,3439.54,3416.87,12014453800.0,125332998844.0
2017-02-14,3438.51,3435.8,3440.67,3424.4,9480946500.0,98537165438.0
2017-02-15,3435.39,3421.71,3448.03,3417.08,12764333800.0,124653179488.0
2017-02-16,3421.83,3440.93,3440.93,3418.35,10827696200.0,101809767504.0
2017-02-17,3443.62,3421.44,3457.56,3419.61,11460003600.0,118033129670.0
2017-02-20,3421.64,3471.39,3472.6,3421.64,13262886200.0,134681505159.0
2017-02-21,3475.06,3482.82,3490.09,3472.02,11484200900.0,120675429543.0
2017-02-22,3483.2,3489.76,3489.95,3473.52,10281599400.0,109232425841.0
2017-02-23,3487.57,3473.32,3492.96,3460.12,9953633000.0,106555922466.0
2017-02-24,3468.96,3473.85,3473.85,3455.25,9553513300.0,99875164759.0
2017-02-27,3471.13,3446.22,3472.84,3441.39,9867216000.0,106830874529.0
2017-02-28,3445.03,3452.81,3460.91,3441.36,7521526000.0,81979307361.0
2017-03-01,3452.21,3458.44,3472.7,3449.11,10326035400.0,109317781348.0
2017-03-02,3463.48,3435.1,3468.47,3434.0,8989807700.0,97876187925.0
2017-03-03,3424.66,3427.86,3428.88,3412.83,8099465200.0,90009618835.0
2017-03-06,3427.25,3446.48,3449.03,3425.9,8307088200.0,95178548496.0
2017-03-07,3446.16,3453.96,3454.04,3440.06,8033472000.0,94483824245.0
2017-03-08,3452.2,3448.73,3457.04,3441.26,7958769000.0,89124904682.0
2017-03-09,3442.9,3426.94,3443.05,3414.68,8457038100.0,90090049490.0
2017-03-10,3423.98,3427.89,3436.24,3423.94,7001619900.0,82161714923.0
2017-03-13,3425.67,3458.1,3458.1,3412.69,9168412400.0,108489140923.0
2017-03-14,3456.66,3456.69,3465.39,3448.9,7707796300.0,95317564129.0
2017-03-15,3452.21,3463.64,3463.92,3445.27,7910495400.0,94056256667.0
2017-03-16,3472.27,3481.51,3492.13,3472.27,10633391300.0,124695573677.0
2017-03-17,3485.31,3445.81,3488.5,3441.47,10375556000.0,122368918550.0
2017-03-20,3449.05,3449.61,3454.06,3429.83,8873432200.0,103769403897.0
2017-03-21,3449.77,3466.35,3466.7,3445.64,8770785500.0,113528201390.0
2017-03-22,3450.75,3450.05,3464.33,3433.5,10493589400.0,123865640377.0
2017-03-23,3452.41,3461.98,3470.82,3435.69,9431806200.0,115813813702.0
2017-03-24,3464.2,3489.6,3499.32,3461.11,12564583300.0,141752526681.0
2017-03-27,3488.76,3478.04,3505.98,3474.52,10701537700.0,124388012134.0
2017-03-28,3480.25,3469.81,3482.29,3461.47,8419482000.0,97495938765.0
2017-03-29,3472.97,3465.19,3483.06,3455.55,10485170600.0,114663468279.0
2017-03-30,3461.62,3436.76,3467.3,3422.37,11637692200.0,122088021630.0
2017-03-31,3434.82,3456.05,3456.31,3430.82,9157749100.0,100984904830.0
2017-04-05,3476.42,3503.89,3504.54,3475.15,14339901700.0,160742981172.0
2017-04-06,3507.99,3514.05,3517.78,3495.72,13676700400.0,145221644165.0
2017-04-07,3514.45,3517.46,3526.82,3506.39,14029320400.0,144559675567.0
2017-04-10,3519.46,3505.14,3522.8,3502.08,14188738000.0,155747834572.0
2017-04-11,3503.83,3517.33,3520.13,3466.14,16594583200.0,189457268655.0
2017-04-12,3514.57,3509.44,3523.1,3498.0,18182453700.0,202154571423.0
2017-04-13,3500.28,3514.57,3518.44,3496.57,12998181300.0,133345929014.0
2017-04-14,3516.81,3486.5,3517.47,3476.95,13547407800.0,130425385379.0
2017-04-17,3475.74,3479.94,3480.57,3453.68,11716496100.0,123884371227.0
2017-04-18,3474.89,3462.74,3489.08,3462.63,11092782300.0,126790853425.0
2017-04-19,3452.99,3445.88,3459.35,3418.51,12134926400.0,127050362407.0
2017-04-20,3444.52,3461.55,3465.61,3440.72,11418420800.0,133977258346.0
2017-04-21,3461.39,3466.79,3475.56,3449.54,10441911000.0,115208831746.0
2017-04-24,3458.23,3431.26,3458.23,3403.98,11466079100.0,122778154321.0
2017-04-25,3427.73,3440.97,3449.67,3422.65,9407214800.0,107599357209.0
2017-04-26,3440.25,3445.18,3466.57,3439.15,11194002900.0,131316579235.0
2017-04-27,3435.1,3446.72,3449.27,3399.54,12329842500.0,134610947828.0
2017-04-28,3439.57,3439.75,3439.9,3417.24,10163235100.0,113761006698.0
2017-05-02,3427.92,3426.58,3436.31,3418.67,9279746200.0,101635858602.0
2017-05-03,3421.76,3413.13,3432.22,3403.08,9166962400.0,97854119098.0
2017-05-04,3404.94,3404.39,3421.4,3391.28,10348207500.0,106985952575.0
2017-05-05,3393.48,3382.55,3395.45,3366.56,10989533300.0,117464939578.0
2017-05-08,3369.11,3358.81,3374.16,3339.57,12374928700.0,126885426472.0
2017-05-09,3342.6,3352.53,3358.05,3327.59,7677166800.0,85528831749.0
2017-05-10,3350.65,3337.7,3369.43,3336.0,9208262800.0,102194980791.0
2017-05-11,3322.95,3356.65,3359.6,3312.89,10925289000.0,111576379054.0
2017-05-12,3350.94,3385.38,3387.27,3349.17,9338646600.0,97522124594.0
2017-05-15,3391.59,3399.19,3406.58,3391.59,8297761100.0,92183332845.0
2017-05-16,3390.93,3428.65,3428.85,3373.55,10524241600.0,112814103201.0
2017-05-17,3423.19,3409.97,3433.97,3408.15,9973683700.0,110553451835.0
2017-05-18,3387.67,3398.11,3409.93,3383.93,8575958900.0,88091166041.0
2017-05-19,3395.23,3403.85,3405.94,3392.38,7147352500.0,78397081602.0
2017-05-22,3400.59,3411.24,3424.18,3391.17,9253955900.0,99021121578.0
2017-05-23,3405.03,3424.19,3434.77,3401.53,11691103300.0,126767856025.0
